Age,Height
43,60
40,65
40,69
33,63
49,68
37,63
39,66
47,59
67,73
32,75
46,69
35,65
23,68
61,61
37,68
40,60
42,67
39,65
52,68
33,67
32,66
30,66
22,74
42,66
43,65
45,66
27,65
37,66
34,63
36,66
49,59
24,64
45,66
67,64
31,74
30,68
27,63
28,65
37,71
58,65
45,65
38,69
67,64
38,61
28,68
39,65
52,67
26,73
32,59
54,70
46,68
35,65
31,60
54,65
46,67
38,67
24,63
43,61
53,73
33,67
45,68
36,67
38,59
43,59
65,69
35,69
21,66
36,66
38,67
34,61
42,62
57,69
53,65
30,68
58,66
32,61
37,60
44,72
58,63
43,62
44,72
31,69
22,60
26,66
37,67
48,69
54,71
46,65
46,68
28,64
34,64
33,66
46,66
24,70
29,69
24,63
59,69
34,68
21,66
38,60
21,69
30,67
40,62
61,65
37,61
30,62
51,56
50,74
58,70
37,71
34,64
33,65
50,64
56,65
59,71
28,66
42,70
32,67
36,71
28,68
35,68
51,67
38,67
39,60
40,64
25,72
43,67
33,62
34,63
44,65
41,65
29,66
33,69
45,68
22,68
33,62
44,67
35,61
46,67
29,69
26,72
46,65
36,66
21,63
38,68
37,65
49,69
38,65
33,59
34,65
36,60
54,67
45,58
30,69
39,70
37,71
36,66
46,61
45,66
45,61
48,73
37,68
33,63
27,67
65,67
43,69
37,65
39,68
27,63
35,63
58,71
26,68
26,69
45,65
27,67
32,69
25,64
37,64
31,67
41,71
30,66
35,65
57,74
33,67
40,66
47,65
37,65
49,65
62,66
45,64
48,73
57,63
20,60
63,74
34,69
30,76
40,64
31,64
31,66
58,74
35,72
26,70
34,64
25,64
41,66
37,63
28,71
36,59
28,70
59,69
38,59
48,62
44,65
48,59
60,67
32,64
23,69
52,67
33,72
36,73
43,66
37,74
41,69
39,65
45,69
63,68
25,64
32,68
37,74
34,68
46,65
57,66
28,63
45,68
31,59
26,69
55,70
45,70
49,73
27,65
17,74
44,69
32,56
16,68
61,67
42,72
43,64
40,71
42,61
34,61
44,64
57,63
53,63
62,67
29,54
35,74
26,60
42,66
57,68
35,72
38,67
40,68
29,63
33,66
36,73
26,67
28,64
25,61
26,72
41,70
53,66
59,73
38,68
58,63
50,64
32,71
42,65
40,67
47,65
47,70
44,63
45,64
32,72
39,67
47,71
62,68
57,67
29,63
30,63
52,65
57,69
34,62
43,69
32,64
48,70
37,68
44,68
36,63
51,60
36,62
44,71
64,71
34,71
38,72
15,62
37,67
20,72
53,66
38,69
37,72
40,67
23,63
30,67
36,64
44,60
33,64
45,70
37,64
37,63
52,72
44,63
46,69
28,67
31,69
50,70
27,65
37,62
39,67
68,67
50,65
33,71
40,68
42,62
60,70
37,63
37,65
58,65
45,71
31,67
44,62
33,64
24,70
22,66
58,64
41,70
42,70
38,67
54,61
53,60
53,74
38,66
42,66
25,66
40,63
37,67
31,71
66,66
32,68
31,56
54,62
38,63
24,63
46,71
31,69
63,64
38,68
61,70
40,65
29,73
42,71
35,65
51,70
41,64
36,66
46,67
32,66
49,64
44,62
42,62
29,70
54,67
34,67
35,69
56,65
49,67
34,59
34,64
56,71
31,69
39,63
31,68
48,68
31,67
29,70
21,70
37,64
42,61
69,73
29,67
58,74
28,61
39,67
36,70
36,71
43,64
46,73
21,62
38,62
41,59
35,67
48,64
33,67
29,64
33,76
32,63
62,65
46,65
43,64
35,65
47,68
36,65
43,68
60,66
34,69
43,71
37,62
53,63
29,64
43,64
40,66
34,71
43,69
60,73
42,62
43,69
61,70
34,63
25,67
43,66
36,66
59,60
69,70
56,64
43,68
36,71
18,58
29,61
52,67
44,60
67,73
29,71
50,65
30,56
47,58
66,67
26,61
35,63
50,67
31,67
34,65
51,73
51,62
42,64
33,71
37,72
45,70
41,64
61,71
26,68
47,68
27,74
28,65
59,65
55,77
31,67
35,59
31,67
53,62
42,71
38,65
35,68
52,64
58,71
31,67
32,65
35,57
40,68
65,60
53,68
34,67
29,70
54,70
42,67
38,66
44,69
33,72
43,64
43,65
44,70
40,66
45,65
36,67
55,63
32,67
33,63
44,68
37,62
46,62
51,69
29,65
38,69
38,67
36,69
35,67
57,63
52,62
41,59
24,68
32,64
49,64
32,66
57,64
33,63
38,67
45,61
50,73
63,65
24,62
18,64
39,59
32,69
32,70
37,70
43,68
33,60
51,66
30,68
31,70
26,66
69,65
51,65
41,65
39,77
40,69
43,70
35,71
36,70
64,62
31,64
42,68
52,62
14,63
65,68
66,73
37,64
33,68
21,65
35,69
31,75
23,61
31,67
45,68
46,66
34,59
36,67
45,68
41,72
50,69
35,64
41,62
34,70
25,65
45,64
39,69
35,71
32,68
43,67
35,63
35,65
49,63
36,69
39,64
47,66
32,60
34,60
39,67
59,59
60,61
22,57
47,68
25,63
36,67
32,67
47,65
52,63
27,67
31,62
29,67
35,72
61,68
37,65
39,71
38,65
40,59
33,62
43,68
37,64
41,61
56,64
43,72
34,64
61,62
49,65
43,64
61,68
39,66
46,62
34,68
22,73
48,66
37,62
37,64
38,64
32,71
55,65
37,67
37,66
53,66
32,65
22,63
43,64
47,67
45,65
27,71
51,68
40,72
53,70
38,72
50,62
43,65
29,67
51,67
46,71
50,77
64,68
25,63
39,67
47,64
30,66
48,61
40,68
26,71
45,68
26,68
46,67
38,68
32,68
44,72
36,69
34,67
27,74
42,65
46,64
43,64
38,66
43,68
46,72
30,66
23,67
33,63
30,67
36,65
28,70
25,61
36,65
35,62
47,63
43,71
33,66
30,65
41,72
28,68
45,63
37,71
39,63
50,67
48,58
31,61
49,64
48,59
61,70
63,68
37,64
39,67
33,68
57,76
43,74
38,62
24,58
41,71
33,63
43,63
48,70
39,62
30,68
63,71
66,71
38,64
47,62
33,68
65,70
48,63
62,64
41,64
22,67
36,67
67,69
42,59
23,61
40,65
32,64
36,66
21,62
20,65
36,67
37,67
28,66
61,58
40,62
41,58
49,70
46,70
37,66
35,65
34,64
41,63
37,64
38,66
64,63
39,65
34,70
49,67
41,61
37,66
30,70
33,68
32,64
26,66
22,69
52,68
36,65
30,70
39,62
43,67
49,61
54,66
22,67
30,64
25,61
46,66
51,65
28,65
55,68
31,68
66,73
32,66
45,66
37,68
45,69
51,62
39,64
36,65
43,72
36,66
55,63
34,63
36,65
41,66
54,71
50,62
36,61
35,64
38,64
27,69
39,63
48,66
41,64
56,66
61,68
33,69
60,73
43,65
36,61
32,68
33,66
35,65
32,57
45,68
37,65
53,66
44,63
53,63
32,65
33,74
45,65
43,68
33,65
47,70
56,63
28,61
58,72
34,66
24,70
28,62
33,68
25,63
47,69
33,65
48,65
24,68
42,68
50,67
47,70
24,66
40,64
32,68
53,67
45,66
35,71
50,60
31,63
31,60
36,64
34,67
71,62
34,58
46,68
38,71
26,70
38,71
15,62
39,59
32,66
47,65
32,62
49,57
30,71
41,70
63,68
57,70
39,67
50,69
42,61
33,65
32,69
53,66
49,69
63,68
36,63
43,57
48,63
36,67
51,67
34,60
31,66
43,64
66,61
42,63
50,66
61,69
65,63
44,63
42,67
29,64
62,68
35,64
43,62
38,69
66,59
42,67
63,60
45,64
24,68
45,67
58,69
41,66
35,71
36,65
35,69
21,64
54,68
65,60
51,69
40,72
37,69
38,72
46,66
29,62
39,60
33,67
19,60
15,63
37,63
59,68
68,68
34,60
33,69
24,69
58,68
39,68
40,65
50,68
33,59
27,62
33,65
37,65
34,68
44,62
36,63
67,75
50,66
23,66
48,71
39,64
61,62
19,59
33,64
62,64
37,67
47,63
45,66
25,69
32,65
35,63
32,71
42,71
39,63
37,68
29,69
46,64
19,68
30,63
67,68
36,63
25,68
45,70
35,67
37,68
29,61
43,66
40,74
49,67
66,67
41,68
42,64
30,65
40,66
28,71
15,70
43,61
32,71
43,67
28,71
26,61
26,58
54,69
27,65
29,72
39,65
35,67
54,68
57,68
27,69
41,61
34,68
47,70
28,64
34,63
47,66
51,65
29,68
43,67
63,73
61,67
47,67
34,67
59,68
49,71
44,69
35,70
38,63
44,66
60,60
39,64
49,72
46,62
57,62
41,65
48,72
41,62
31,65
40,64
38,71
28,63
56,71
33,66
47,71
29,68
30,71
41,62
42,63
31,66
68,74
31,72
38,66
23,64
22,69
29,65
56,62
24,69
34,67
26,63
31,66
30,63
30,63
36,66
32,61
59,68
19,63
45,70
60,64
40,68
31,66
25,70
46,54
29,63
40,64
55,68
27,67
48,71
38,70
54,67
49,68
35,64
46,69
44,66
68,63
32,61
58,59
42,72
44,66
29,67
45,65
32,56
46,56
41,62
53,70
37,66
41,68
48,72
37,66
49,62
46,68
32,65
50,65
35,71
34,69
37,61
29,64
23,70
66,76
32,69
29,53
42,66
49,65
34,66
53,65
46,68
42,70
28,65
59,68
63,63
44,63
62,66
25,60
37,67
52,67
41,65
40,72
54,74
48,62
66,65
42,65
48,60
40,71
46,65
48,62
40,62
50,70
50,64
29,64
34,74
45,65
61,67
52,63
50,74
20,67
43,67
57,65
45,67
35,61
52,64
37,66
47,67
55,66
55,66
26,60
47,68
24,68
45,68
31,69
56,69
48,62
46,65
23,72
29,69
58,65
28,58
40,67
42,63
43,62
54,67
63,69
32,64
35,70
33,64
23,72
56,66
52,66
44,64
61,70
54,72
58,72
39,64
58,63
28,73
40,70
30,61
37,59
47,70
18,61
62,66
40,64
24,69
35,72
24,71
34,72
41,67
21,67
37,71
56,67
29,77
39,68
55,67
42,71
32,71
52,66
24,63
42,64
40,67
45,60
28,70
34,61
43,60
41,67
57,63
47,65
58,68
37,69
25,73
40,64
40,70
44,70
28,65
27,68
40,67
54,60
28,64
37,70
22,62
36,61
41,67
37,68
47,65
42,67
31,63
40,69
46,66
23,66
37,63
55,62
48,68
42,62
60,66
30,65
28,66
26,68
27,63
56,64
41,64
47,68
23,68
43,63
25,59
34,72
41,67
40,60
32,61
33,63
65,71
31,67
35,70
56,68
48,66
26,65
34,73
39,64
42,68
39,65
40,69
62,64
32,63
26,67
46,71
30,63
26,63
34,60
47,65
28,62
52,70
58,61
32,69
43,62
38,73
48,56
33,66
62,69
31,64
55,72
42,71
48,64
37,65
41,66
48,69
30,72
53,59
39,66
31,71
36,68
19,63
44,66
44,73
37,69
25,71
32,59
63,66
39,64
23,71
39,68
40,69
47,64
32,66
41,64
68,66
28,64
48,62
35,61
54,64
64,69
34,73
35,61
40,63
35,63
32,61
33,64
42,70
48,68
36,65
68,69
47,64
38,65
30,72
22,63
42,67
25,65
28,65
48,68
35,64
46,63
42,68
27,64
29,66
26,68
58,64
54,69
47,65
44,72
46,69
40,64
45,68
58,64
64,73
37,61
29,70
45,65
54,69
33,63
44,64
37,64
43,65
49,60
29,64
31,67
59,65
45,67
28,64
38,61
27,66
36,67
37,63
40,66
31,67
30,69
23,71
36,73
44,69
36,68
51,72
47,67
33,65
43,71
25,61
52,65
45,65
20,67
30,64
40,70
63,63
26,70
13,71
59,68
37,62
49,66
58,58
60,67
29,66
53,63
29,64
31,56
16,69
45,70
25,67
46,64
33,66
46,67
50,66
36,64
41,62
35,65
34,71
39,68
37,61
26,64
51,70
34,65
39,62
41,67
40,64
30,60
22,65
56,72
45,60
44,66
32,66
31,65
33,67
37,66
26,58
44,71
48,63
69,69
28,63
37,72
27,64
35,68
38,76
23,66
30,64
21,62
27,72
40,64
43,65
28,66
35,65
38,70
46,63
24,65
40,68
32,72
53,67
42,66
39,63
43,67
32,66
46,73
24,72
37,66
39,66
24,64
44,70
61,67
18,65
41,65
27,63
41,61
61,70
51,69
45,68
43,58
51,64
36,65
48,67
28,67
12,62
42,67
48,67
38,71
43,63
58,68
23,67
29,69
32,64
60,69
57,62
31,69
28,69
40,75
38,65
49,67
34,67
32,61
38,55
28,61
24,70
33,65
60,57
41,67
49,67
38,75
35,64
35,61
48,66
34,61
37,57
34,63
58,63
37,66
35,66
30,72
41,66
27,67
38,67
34,67
51,69
25,68
34,74
41,67
25,67
26,58
55,71
32,67
50,67
48,65
31,66
35,66
45,60
48,69
26,66
48,71
46,72
46,60
45,68
34,63
51,66
32,76
59,75
43,73
41,66
37,71
52,64
41,66
55,61
24,66
42,68
43,67
38,65
52,69
33,67
50,58
47,66
28,67
22,69
50,65
33,67
27,66
36,66
31,67
27,61
60,64
35,75
36,65
24,67
43,67
57,67
34,64
29,62
49,69
35,66
24,65
32,66
40,65
26,68
46,69
32,73
50,69
59,62
30,68
35,67
27,65
44,64
67,64
27,62
22,61
38,69
45,68
38,66
22,64
44,59
31,69
59,70
63,67
68,66
38,75
28,63
20,74
45,65
34,73
55,71
55,73
45,71
56,61
48,62
53,69
45,64
57,74
18,64
47,66
31,67
38,71
34,74
21,67
31,67
24,68
25,63
31,65
60,71
40,62
26,68
33,69
64,70
45,68
33,63
32,73
26,69
37,61
29,70
43,58
29,60
40,62
45,74
18,64
59,75
60,72
38,69
38,66
60,68
33,64
37,73
44,59
43,67
36,64
35,60
53,65
39,64
42,64
44,66
31,68
44,70
44,64
42,68
32,70
31,67
27,65
29,63
62,67
38,69
22,69
31,72
33,67
54,65
34,69
26,69
48,71
32,62
30,65
58,69
43,68
54,68
45,59
37,70
26,66
34,69
36,65
44,65
32,60
37,67
49,66
30,65
26,70
57,72
55,67
63,72
52,61
49,76
47,68
34,59
26,65
39,68
62,67
44,67
34,63
42,58
39,72
60,69
64,70
69,71
33,67
54,68
40,63
44,66
46,68
34,67
33,61
57,67
36,70
28,65
47,70
38,71
50,69
38,61
18,65
32,60
36,64
21,66
40,63
53,65
47,73
48,68
59,73
56,61
46,65
25,63
57,77
50,70
55,59
22,64
59,67
25,60
34,68
38,69
47,59
37,64
54,71
22,78
36,58
70,68
68,67
55,74
30,62
47,68
38,64
46,64
20,68
44,60
34,67
40,70
48,61
39,67
55,71
31,60
46,64
35,67
44,69
38,64
47,71
32,67
44,73
34,65
62,71
44,67
24,64
29,65
45,61
35,63
32,63
49,66
38,71
37,70
52,63
39,58
56,67
54,62
28,67
34,62
24,64
69,69
38,67
41,67
39,67
34,69
39,61
33,67
66,64
39,68
37,66
48,67
34,72
44,64
46,69
39,68
45,62
39,63
42,60
44,68
35,68
46,67
35,68
42,64
60,66
28,60
36,69
43,69
56,67
59,67
42,70
34,65
32,65
42,60
60,66
60,62
23,66
44,68
53,68
43,69
35,63
35,64
45,73
43,69
40,66
43,73
47,71
60,56
37,68
32,65
28,68
61,66
37,60
51,64
62,66
35,71
49,68
26,71
55,58
33,64
46,65
35,65
49,66
45,66
25,71
36,73
41,66
51,68
38,67
42,62
37,66
44,67
62,75
49,68
58,63
49,71
44,71
29,62
37,64
39,63
52,65
56,75
24,66
24,64
50,67
37,64
34,59
55,65
43,66
21,71
33,59
20,71
38,67
48,68
25,67
56,69
36,60
35,66
29,58
61,67
51,70
30,67
33,71
46,69
39,59
33,69
52,66
30,63
39,65
32,66
45,67
26,69
54,61
43,61
47,71
41,63
46,68
54,68
34,69
41,68
45,69
32,62
27,67
46,67
27,67
41,63
40,63
43,73
23,62
64,69
44,68
35,62
61,64
25,67
28,64
45,68
42,70
59,72
59,68
45,64
42,71
36,67
35,74
28,61
37,66
44,67
38,67
35,65
27,60
38,64
42,71
37,59
39,66
48,70
34,57
44,65
28,69
20,68
48,60
27,65
34,65
53,67
45,64
31,74
25,64
45,69
42,68
38,70
23,63
40,69
22,68
39,68
41,63
31,73
21,69
30,69
39,63
33,70
31,66
34,62
33,67
47,61
46,66
47,66
34,62
44,71
37,57
38,67
31,66
35,63
59,68
44,69
27,66
61,65
23,63
48,68
45,62
43,73
42,68
45,72
59,62
39,69
61,62
58,62
39,63
61,67
50,68
57,62
52,61
24,69
32,73
48,62
43,66
26,66
48,68
36,65
24,62
51,68
59,71
34,67
61,70
31,74
54,68
32,63
38,63
30,62
68,65
27,65
38,67
33,59
55,71
35,65
17,70
52,65
40,70
40,63
49,64
38,67
41,72
26,63
44,74
29,71
49,64
50,65
49,63
40,65
40,58
27,62
40,67
27,62
32,63
35,68
41,70
27,64
39,64
35,68
43,70
33,63
35,65
52,62
40,68
36,66
42,62
31,60
38,71
23,62
34,64
42,68
49,72
37,66
31,63
39,64
39,72
51,64
39,70
35,67
38,62
43,68
29,64
44,63
33,68
42,64
28,72
40,69
40,74
32,59
40,62
32,60
63,74
43,62
48,61
28,61
44,66
45,70
43,67
45,61
15,65
67,68
66,69
34,68
25,63
34,67
38,65
41,68
42,60
29,59
33,68
56,70
54,64
39,66
37,67
47,69
18,68
30,71
37,65
30,68
31,63
49,63
41,67
36,70
41,71
56,64
31,66
37,60
58,68
52,62
38,67
42,66
43,74
30,66
46,65
28,67
51,60
32,60
51,66
48,68
63,66
36,70
30,66
46,69
37,68
27,66
26,66
38,65
48,62
51,63
42,68
38,67
46,65
59,69
24,64
26,65
38,63
29,67
30,69
33,66
42,65
33,66
48,62
40,70
39,69
26,66
57,62
39,72
66,58
43,67
35,64
29,66
49,61
46,62
33,63
35,62
36,67
56,73
44,68
46,69
67,72
64,68
24,75
59,73
48,63
37,67
61,64
43,63
31,64
41,63
62,72
68,77
53,65
45,67
33,71
63,67
31,64
45,64
35,66
33,57
35,73
60,67
42,58
30,74
31,66
38,68
40,73
37,64
33,60
35,63
70,59
38,73
34,59
30,62
33,67
19,67
27,68
37,64
56,74
28,69
58,76
53,67
44,68
50,63
57,74
45,67
43,64
36,63
33,67
29,67
32,63
57,72
32,70
43,60
65,70
40,70
54,68
31,69
35,70
49,58
55,62
19,67
42,65
35,62
65,58
36,70
60,70
64,72
46,69
34,66
44,58
26,59
53,69
46,61
43,66
29,67
39,69
17,63
19,70
36,65
48,69
53,72
44,70
37,74
31,68
44,68
41,72
32,63
44,65
34,62
58,67
43,62
36,65
29,65
31,60
28,64
31,76
45,66
48,69
31,73
66,71
31,69
36,66
35,66
38,72
47,62
34,54
52,64
25,64
37,61
33,66
49,69
35,63
50,65
42,68
27,62
43,57
49,69
36,70
54,73
38,64
30,58
32,64
28,66
33,62
42,66
46,70
42,69
62,66
22,68
39,56
35,63
41,59
54,65
39,66
46,74
33,64
45,69
41,64
37,66
34,64
36,66
19,71
32,69
50,66
41,72
63,64
42,67
34,68
49,70
36,65
48,63
46,69
45,63
61,73
32,68
39,67
32,74
23,64
28,68
33,69
43,67
34,71
45,63
32,66
40,62
38,69
47,69
38,69
37,71
46,63
27,69
36,65
25,64
28,75
47,66
41,62
55,74
43,67
38,74
40,69
40,66
29,70
51,66
52,60
33,65
25,67
34,65
30,70
46,70
30,64
30,64
40,71
43,69
45,72
31,67
39,72
32,67
32,63
60,76
50,74
44,63
40,71
29,65
59,68
51,63
35,65
23,69
39,64
56,79
41,69
45,60
31,61
37,72
33,68
60,72
45,67
42,71
49,68
38,65
56,63
66,72
25,70
34,71
40,65
24,68
38,69
43,69
43,58
57,72
36,74
29,63
55,75
34,65
69,68
37,66
48,62
53,65
33,63
48,73
38,67
35,72
40,65
31,68
48,62
30,64
35,74
39,74
31,68
40,66
39,66
43,65
66,67
25,65
65,67
40,67
28,69
48,67
31,62
27,66
43,62
49,62
41,66
35,63
48,63
34,67
45,56
34,72
36,69
35,60
32,67
32,71
34,71
43,66
23,67
36,68
43,67
23,68
42,61
29,67
29,72
38,70
44,69
28,69
34,63
37,65
29,66
43,61
43,57
37,66
30,64
42,66
44,58
26,63
51,67
31,66
37,69
60,74
51,62
60,65
56,63
40,65
49,66
44,67
51,68
54,73
25,66
43,66
41,69
44,65
29,64
57,64
40,68
47,69
25,68
52,65
38,68
29,67
52,61
66,64
43,56
33,70
55,74
28,67
42,72
40,63
26,62
51,68
30,71
48,65
46,65
58,65
42,67
42,73
42,68
50,62
40,60
53,64
34,66
29,60
63,59
33,70
27,67
50,67
46,71
52,66
27,73
42,61
46,69
43,62
34,68
53,69
44,66
38,63
40,62
46,67
58,68
32,68
50,65
22,64
26,71
63,69
42,57
20,69
36,56
40,64
54,63
37,64
45,66
36,65
28,63
58,67
49,65
63,59
27,64
60,69
37,69
30,74
32,68
44,64
36,75
43,69
51,62
28,66
40,67
34,65
37,56
35,63
21,59
47,74
28,66
43,68
31,64
27,70
37,67
60,59
55,60
26,63
45,67
34,68
39,60
36,67
32,67
48,66
43,66
42,66
36,68
33,65
27,62
38,68
45,64
31,60
41,61
39,68
62,67
39,74
34,66
28,72
38,65
34,67
29,71
26,71
38,75
63,65
24,70
32,67
38,64
46,72
35,66
37,70
39,65
36,66
34,73
40,60
37,67
65,67
34,67
64,72
47,72
32,64
36,71
38,68
59,66
39,71
39,69
50,68
36,70
37,61
34,70
51,69
40,69
25,68
27,67
34,69
38,65
35,69
35,69
55,64
38,65
46,69
47,61
36,64
54,63
35,66
40,65
57,67
38,66
34,69
43,66
41,67
31,67
55,66
31,64
34,67
46,64
21,69
35,66
41,64
23,68
31,67
25,63
54,63
44,68
36,62
42,66
46,74
62,72
35,65
34,71
30,64
29,61
43,58
37,63
47,62
22,73
40,62
29,67
60,74
23,74
33,64
48,68
67,63
52,62
43,60
53,63
42,60
33,68
19,71
23,65
34,61
24,61
29,62
35,68
40,59
29,64
47,66
56,70
25,68
36,65
31,61
31,68
50,61
34,69
29,68
59,64
32,66
40,64
32,73
37,67
32,67
37,58
26,63
27,75
56,69
35,67
51,65
38,70
63,59
32,62
39,67
38,68
34,65
25,63
47,64
42,74
23,64
45,66
18,66
42,62
38,70
33,69
48,71
37,63
36,70
25,71
35,65
30,66
62,66
32,62
38,68
42,64
39,65
25,70
37,64
38,68
36,70
34,64
27,67
57,71
39,69
38,72
27,69
28,59
35,69
34,69
29,71
46,55
34,63
47,64
49,65
48,68
45,61
34,64
35,67
35,62
53,64
49,64
62,67
30,64
49,63
40,72
31,65
50,72
41,61
41,66
33,62
38,65
34,63
29,67
26,74
29,71
56,67
70,68
35,60
42,67
30,70
27,67
69,73
34,73
32,67
41,69
63,69
32,73
31,65
38,56
64,66
39,72
26,65
62,68
43,71
35,68
43,64
55,66
23,64
57,64
32,70
36,61
49,61
22,63
47,64
25,68
50,65
48,63
43,61
39,57
34,68
32,70
63,64
40,66
22,68
59,69
31,61
30,69
46,66
61,67
27,68
28,69
49,72
60,58
28,70
23,62
28,63
58,61
34,66
41,68
29,67
61,70
27,65
59,69
42,63
29,67
38,69
48,68
54,61
41,63
39,66
58,69
22,69
43,66
34,67
33,65
42,64
47,64
26,69
34,69
48,64
51,62
64,66
34,67
60,66
39,58
39,67
45,68
27,66
46,66
57,73
34,70
33,69
45,63
39,65
36,67
46,63
32,73
44,63
44,69
51,68
53,58
41,69
46,59
42,71
33,72
23,70
56,65
35,65
36,71
52,69
54,62
24,64
42,67
39,71
69,58
60,69
24,69
32,66
36,67
45,60
48,64
36,66
31,68
41,67
25,58
26,62
44,62
32,62
42,68
24,61
59,65
52,71
36,66
25,64
46,62
43,68
43,71
29,60
33,71
35,70
28,65
33,70
23,68
70,68
26,65
18,61
23,62
41,66
35,68
57,71
56,68
47,62
44,69
57,70
59,65
32,66
35,62
33,64
41,68
53,67
23,66
23,66
37,68
37,67
29,64
36,60
45,72
26,64
45,69
26,65
52,57
44,58
32,66
22,66
52,65
47,58
32,71
43,69
48,60
52,65
27,62
30,66
41,65
54,65
28,65
51,58
28,72
36,68
33,68
48,59
50,62
68,66
36,64
37,68
30,66
36,64
27,65
55,62
46,63
42,63
29,66
37,65
33,66
37,70
35,61
35,64
41,69
38,63
24,59
45,62
39,65
37,66
47,61
46,58
26,67
40,66
27,71
63,70
40,65
50,63
49,60
27,62
26,65
43,65
39,63
43,66
53,62
26,76
51,66
44,70
36,75
30,70
27,68
36,68
43,64
50,65
35,68
33,68
25,70
60,67
31,67
41,72
29,62
49,65
44,66
43,63
29,70
54,65
33,61
24,65
41,72
40,65
35,64
35,68
34,67
41,61
60,69
37,65
39,67
51,67
31,64
45,68
25,67
45,63
31,64
44,62
41,69
43,61
32,65
47,66
34,69
29,61
51,69
38,73
39,63
28,61
48,60
19,65
37,65
36,65
24,66
30,59
50,69
42,71
42,66
40,59
55,68
32,64
27,71
33,68
29,69
37,68
28,73
39,63
57,63
30,70
59,63
49,62
57,80
47,65
62,75
54,65
34,69
48,60
49,66
44,68
43,61
38,65
33,65
40,70
31,68
46,64
23,70
61,62
29,69
34,67
42,70
33,69
47,66
30,68
40,70
51,69
35,56
31,62
34,72
32,71
37,67
52,70
44,63
40,64
44,70
52,60
57,70
46,69
49,65
33,61
35,67
43,59
45,69
45,66
42,68
42,64
36,71
30,65
37,73
35,57
28,69
29,66
33,65
37,68
25,67
32,68
32,66
45,69
38,65
43,68
32,68
61,71
62,71
70,65
42,60
51,62
34,66
57,67
51,72
41,68
43,62
43,66
52,65
39,59
32,67
39,74
51,73
56,64
50,60
50,68
44,65
30,69
42,75
34,67
43,61
25,65
35,64
39,62
40,68
32,69
43,69
48,65
49,60
37,72
47,57
48,64
53,59
54,66
39,66
32,63
30,62
43,69
38,62
38,71
36,64
43,64
48,57
28,71
33,68
37,71
38,73
38,69
44,64
31,62
44,66
26,66
41,68
32,68
45,65
65,67
27,65
43,70
33,63
61,63
56,71
31,64
37,64
22,66
31,63
44,72
33,70
38,67
30,64
34,68
42,61
29,67
45,66
60,67
41,70
25,71
19,64
39,62
38,63
28,65
28,64
39,68
58,63
38,60
50,60
42,64
30,69
38,62
46,65
29,68
37,64
32,63
43,59
31,65
47,68
41,66
30,60
51,60
44,66
13,64
30,70
49,66
30,65
56,67
43,58
28,72
53,60
63,71
66,74
33,68
43,62
25,62
29,71
50,62
31,67
21,68
58,70
37,70
43,70
45,66
50,71
19,72
58,65
31,72
37,67
49,66
44,68
58,66
38,68
38,60
55,69
38,62
45,64
60,70
66,72
37,67
55,65
27,61
31,69
28,63
34,67
42,74
42,62
32,61
38,66
45,64
66,69
45,60
54,67
40,63
45,67
56,66
62,68
38,60
59,67
36,68
25,72
48,64
39,65
49,64
35,70
29,68
38,59
38,64
47,70
41,73
31,68
24,67
34,69
56,73
26,65
59,68
35,60
33,64
33,69
29,66
44,66
63,65
20,58
57,62
26,64
51,66
44,65
56,69
32,62
25,64
31,68
36,62
35,66
20,65
32,70
42,69
32,72
22,68
43,62
39,62
38,64
38,63
46,61
26,64
60,70
33,67
55,59
42,64
36,61
33,72
30,63
36,64
43,66
30,70
38,64
34,68
61,72
44,67
33,62
34,72
47,67
33,75
31,68
44,65
39,62
37,65
36,69
33,65
34,71
29,67
40,66
32,72
32,69
45,72
56,68
62,70
47,62
23,65
29,60
49,70
50,70
46,64
41,70
36,60
62,66
45,71
37,63
38,65
62,74
27,67
28,63
35,72
48,76
54,65
38,65
21,65
35,66
33,66
29,72
35,65
46,61
37,66
21,62
34,66
31,70
36,66
29,58
33,64
31,64
38,63
53,68
43,71
32,67
33,72
29,73
34,63
41,64
33,63
56,71
34,60
20,64
35,71
57,62
59,70
40,71
26,67
42,70
36,64
53,67
56,58
28,69
58,66
34,59
49,67
41,66
31,73
36,69
35,64
61,72
45,65
37,62
33,68
19,60
33,62
25,68
26,61
33,65
50,65
30,62
49,65
42,66
40,67
60,73
22,61
52,67
57,70
33,69
38,72
23,70
47,64
36,67
48,66
57,69
45,68
55,68
25,70
45,73
56,73
21,68
55,64
36,63
59,60
39,67
32,66
40,66
69,69
38,64
63,70
37,66
55,60
48,67
44,69
34,66
56,68
31,67
54,68
47,60
35,66
32,67
56,76
22,67
46,66
25,69
53,64
41,68
22,69
49,65
27,67
40,75
33,68
31,68
57,66
59,65
21,72
46,68
63,59
40,64
35,66
43,68
65,67
47,59
60,67
29,66
36,66
42,69
63,67
63,68
56,68
49,64
39,62
26,66
61,70
36,64
59,71
28,67
22,68
50,68
34,66
56,67
36,70
26,65
54,57
64,70
30,68
44,67
49,69
54,73
41,66
43,68
60,69
27,63
61,71
28,66
52,67
39,67
44,60
54,65
46,66
35,64
36,67
53,71
50,62
41,66
56,64
47,62
60,71
28,69
46,67
43,68
57,71
35,64
36,70
30,67
47,64
53,61
28,63
45,66
45,71
24,68
54,69
59,65
50,69
37,63
60,66
40,69
23,65
